r,g,b,x,y,h,s,v
0,0,0,116,0,0,0,0.0
15,22,37,117,988709,220.9090909090909,0.5945945945945946,0.1450980392156863
26,35,56,118,1712952,222.0,0.5357142857142857,0.2196078431372549
33,44,69,119,2174021,221.66666666666666,0.5217391304347825,0.27058823529411763
18,29,44,120,1187116,214.6153846153846,0.5909090909090909,0.17254901960784313
18,19,29,121,1184541,234.54545454545453,0.3793103448275862,0.11372549019607843
27,28,25,122,1776665,80.0,0.10714285714285714,0.10980392156862745
53,53,63,123,3487039,240.0,0.15873015873015872,0.24705882352941178
46,33,37,124,3023141,341.53846153846155,0.28260869565217384,0.1803921568627451
42,34,45,125,2761261,283.6363636363636,0.2444444444444445,0.17647058823529413
47,42,53,126,3090997,267.27272727272725,0.20754716981132082,0.20784313725490197
36,29,37,127,2366757,292.5,0.21621621621621628,0.1450980392156863
97,42,33,128,6367777,8.4375,0.6597938144329897,0.3803921568627451
113,35,11,129,7414539,14.117647058823536,0.9026548672566371,0.44313725490196076
41,17,13,130,2691341,8.571428571428555,0.6829268292682927,0.1607843137254902
141,39,14,131,9250574,11.81102362204723,0.900709219858156,0.5529411764705883
98,39,25,132,6432537,11.506849315068507,0.7448979591836735,0.3843137254901961
103,17,32,133,6754592,349.5348837209302,0.8349514563106797,0.403921568627451
81,32,33,134,5316641,358.7755102040816,0.6049382716049383,0.3176470588235294
66,32,37,135,4333605,351.1764705882353,0.5151515151515152,0.25882352941176473
49,53,49,136,3224881,120.0,0.07547169811320754,0.20784313725490197
132,135,111,137,8685423,67.49999999999997,0.17777777777777778,0.5294117647058824
63,39,37,138,4138789,4.615384615384642,0.4126984126984127,0.24705882352941178
85,122,175,139,5601967,215.33333333333331,0.5142857142857143,0.6862745098039216
49,36,41,140,3220521,336.9230769230769,0.26530612244897966,0.19215686274509805
