r,g,b,x,y,h,s,v
80,96,33,123,5267489,75.23809523809524,0.65625,0.3764705882352941
41,45,34,124,2698530,81.81818181818181,0.2444444444444445,0.17647058823529413
28,29,34,125,1842466,230.0,0.17647058823529413,0.13333333333333333
22,35,42,126,1450794,201.0,0.47619047619047616,0.16470588235294117
48,51,84,127,3158868,235.0,0.42857142857142855,0.32941176470588235
49,63,58,128,3227450,158.57142857142856,0.2222222222222222,0.24705882352941178
25,35,44,129,1647404,208.42105263157893,0.4318181818181818,0.17254901960784313
33,37,41,130,2172201,210.0,0.19512195121951217,0.1607843137254902
27,28,40,131,1776680,235.3846153846154,0.325,0.1568627450980392
37,50,50,132,2437682,180.0,0.25999999999999995,0.19607843137254902
46,47,46,133,3026734,120.0,0.021276595744680923,0.1843137254901961
56,68,55,134,3687479,115.3846153846154,0.19117647058823525,0.26666666666666666
58,61,61,135,3816765,180.0,0.049180327868852514,0.23921568627450981
37,24,38,136,2431014,295.7142857142857,0.3684210526315789,0.14901960784313725
26,30,34,137,1711650,210.0,0.23529411764705882,0.13333333333333333
34,33,37,138,2236709,254.99999999999994,0.1081081081081081,0.1450980392156863
54,55,51,139,3553075,75.00000000000006,0.07272727272727272,0.21568627450980393
46,44,52,140,3025972,255.0,0.15384615384615385,0.20392156862745098
174,122,14,141,11434510,40.5,0.9195402298850575,0.6823529411764706
28,12,55,142,1838135,262.3255813953488,0.7818181818181819,0.21568627450980393
8,58,56,143,539192,177.6,0.8620689655172413,0.22745098039215686
25,18,22,144,1643030,325.7142857142857,0.28,0.09803921568627451
79,37,43,145,5186859,351.42857142857144,0.5316455696202531,0.30980392156862746
68,40,46,146,4466734,347.14285714285717,0.4117647058823529,0.26666666666666666
75,48,64,147,4927552,324.44444444444446,0.36000000000000004,0.29411764705882354
110,54,71,148,7222855,341.7857142857143,0.5090909090909091,0.43137254901960786
77,51,53,149,5059381,355.38461538461536,0.3376623376623376,0.30196078431372547
