r,g,b,x,y,h,s,v
44,17,5,183,2887941,18.461538461538453,0.8863636363636365,0.17254901960784313
42,15,7,184,2756359,13.714285714285722,0.8333333333333334,0.16470588235294117
37,14,8,185,2428424,12.413793103448256,0.7837837837837838,0.1450980392156863
10,11,18,186,658194,232.5,0.4444444444444444,0.07058823529411765
14,22,37,187,923173,219.1304347826087,0.6216216216216217,0.1450980392156863
22,40,54,188,1452086,206.25,0.5925925925925926,0.21176470588235294
8,69,119,189,542071,207.02702702702703,0.9327731092436975,0.4666666666666667
19,71,97,190,1263457,200.0,0.8041237113402061,0.3803921568627451
7,49,82,191,471378,206.4,0.9146341463414633,0.3215686274509804
17,54,99,192,1128035,212.9268292682927,0.8282828282828283,0.38823529411764707
12,111,142,193,814990,194.30769230769232,0.9154929577464788,0.5568627450980392
6,5,19,194,394515,244.28571428571428,0.7368421052631579,0.07450980392156863
109,148,162,195,7181474,195.84905660377356,0.3271604938271605,0.6352941176470588
116,168,183,196,7645367,193.43283582089552,0.366120218579235,0.7176470588235294
124,160,170,197,8167594,193.04347826086956,0.27058823529411763,0.6666666666666666
106,153,168,198,6986152,194.51612903225808,0.369047619047619,0.6588235294117647
175,218,229,199,11524837,192.22222222222223,0.23580786026200876,0.8980392156862745
112,145,154,200,7377306,192.85714285714286,0.2727272727272727,0.6039215686274509
146,156,159,201,9608351,193.84615384615378,0.08176100628930824,0.6235294117647059
125,143,147,202,8228755,190.90909090909088,0.1496598639455782,0.5764705882352941
124,109,105,203,8154473,12.631578947368439,0.15322580645161293,0.48627450980392156
140,173,189,204,9219517,199.59183673469389,0.25925925925925924,0.7411764705882353
15,28,45,205,990253,214.0,0.6666666666666667,0.17647058823529413
11,14,22,206,724502,223.63636363636363,0.5,0.08627450980392157
4,5,7,207,263431,220.0,0.42857142857142855,0.027450980392156862
13,17,24,208,856344,218.1818181818182,0.4583333333333333,0.09411764705882353
7,10,14,209,461326,214.28571428571428,0.5,0.054901960784313725
7,11,16,210,461584,213.33333333333334,0.5625,0.06274509803921569
8,13,21,211,527637,216.92307692307693,0.6190476190476191,0.08235294117647059
54,65,82,212,3555666,216.42857142857144,0.3414634146341464,0.3215686274509804
177,170,170,213,11643562,0.0,0.03954802259887008,0.6941176470588235
159,174,216,214,10464984,224.21052631578948,0.2638888888888889,0.8470588235294118
146,130,132,215,9601668,352.49999999999994,0.10958904109589042,0.5725490196078431
172,188,197,216,11320517,201.6,0.12690355329949235,0.7725490196078432
170,188,194,217,11189442,194.99999999999994,0.12371134020618557,0.7607843137254902
122,160,160,218,8036512,180.0,0.23749999999999996,0.6274509803921569
112,207,202,219,7393226,176.8421052631579,0.45893719806763283,0.8117647058823529
110,78,63,220,7228991,19.148936170212778,0.4272727272727273,0.43137254901960786
139,110,100,221,9137764,15.384615384615415,0.28057553956834524,0.5450980392156862
129,115,122,222,8483706,329.99999999999994,0.10852713178294568,0.5058823529411764
126,91,79,223,8280911,15.319148936170222,0.373015873015873,0.49411764705882355
170,169,172,224,11184556,259.99999999999983,0.01744186046511638,0.6745098039215687
168,169,173,225,11053485,228.00000000000006,0.0289017341040463,0.6784313725490196
119,114,126,226,7828094,265.0,0.09523809523809523,0.49411764705882355
225,213,200,227,14800328,31.200000000000045,0.11111111111111109,0.8823529411764706
160,151,160,228,10524576,300.0,0.05624999999999998,0.6274509803921569
162,155,162,229,10656674,300.0,0.0432098765432099,0.6352941176470588
115,114,124,230,7565948,245.99999999999997,0.08064516129032252,0.48627450980392156
131,109,97,231,8613217,21.176470588235304,0.2595419847328244,0.5137254901960784
133,119,124,232,8746876,338.5714285714286,0.10526315789473689,0.5215686274509804
121,99,99,233,7955299,0.0,0.18181818181818177,0.4745098039215686
140,127,135,234,9207687,323.0769230769231,0.09285714285714293,0.5490196078431373
153,144,151,235,10064023,313.3333333333333,0.058823529411764684,0.6
160,156,163,236,10525859,274.2857142857143,0.04294478527607347,0.6392156862745098
140,126,133,237,9207429,330.0,0.10000000000000005,0.5490196078431373
117,77,67,238,7687491,12.0,0.4273504273504273,0.4588235294117647
140,88,64,239,9197632,18.9473684210526,0.5428571428571429,0.5490196078431373
138,129,140,240,9077132,289.090909090909,0.0785714285714287,0.5490196078431373
147,123,106,241,9665386,24.878048780487802,0.27891156462585026,0.5764705882352941
57,86,92,242,3757660,190.28571428571428,0.3804347826086956,0.3607843137254902
