r,g,b,x,y,h,s,v
84,75,78,374,5524302,339.99999999999994,0.1071428571428571,0.32941176470588235
156,120,99,375,10254435,22.10526315789474,0.3653846153846154,0.611764705882353
127,94,88,376,8347224,9.230769230769226,0.30708661417322836,0.4980392156862745
130,103,90,377,8546138,19.5,0.3076923076923076,0.5098039215686274
149,110,94,378,9793118,17.45454545454544,0.3691275167785235,0.5843137254901961
111,80,67,379,7295043,17.727272727272748,0.3963963963963964,0.43529411764705883
162,122,99,380,10648163,21.904761904761926,0.38888888888888884,0.6352941176470588
166,127,107,381,10911595,20.338983050847446,0.35542168674698793,0.6509803921568628
145,109,88,382,9530712,22.10526315789474,0.3931034482758621,0.5686274509803921
100,76,75,383,6573131,2.3999999999999773,0.24999999999999997,0.39215686274509803
