r,g,b,x,y,h,s,v
27,25,25,344,1775897,0.0,0.07407407407407407,0.10588235294117647
33,30,31,345,2170399,340.0,0.09090909090909101,0.12941176470588237
36,36,38,346,2368550,240.0,0.05263157894736842,0.14901960784313725
19,22,23,347,1250839,195.0,0.17391304347826086,0.09019607843137255
25,26,24,348,1645080,90.0,0.07692307692307693,0.10196078431372549
14,16,26,349,921626,230.0,0.46153846153846156,0.10196078431372549
17,19,31,350,1119007,231.42857142857142,0.45161290322580644,0.12156862745098039
27,27,37,351,1776421,240.0,0.27027027027027034,0.1450980392156863
87,60,35,352,5717027,28.846153846153868,0.5977011494252873,0.3411764705882353
50,37,18,353,3286290,35.625,0.64,0.19607843137254902
6,5,3,354,394499,40.0,0.5,0.023529411764705882
60,52,49,355,3945521,16.363636363636374,0.18333333333333326,0.23529411764705882
9,8,5,356,591877,45.0,0.4444444444444444,0.03529411764705882
12,10,6,357,788998,40.0,0.5,0.047058823529411764
32,21,24,358,2102552,343.6363636363636,0.34375,0.12549019607843137
27,18,22,359,1774102,333.3333333333333,0.3333333333333333,0.10588235294117647
61,50,79,360,4010575,262.7586206896552,0.3670886075949367,0.30980392156862746
91,61,71,361,5979463,340.0,0.32967032967032966,0.3568627450980392
107,71,74,362,7030602,355.0,0.3364485981308411,0.4196078431372549
107,73,76,363,7031116,354.70588235294116,0.31775700934579443,0.4196078431372549
108,92,121,364,7101561,273.1034482758621,0.23966942148760328,0.4745098039215686
125,94,93,365,8216157,1.875,0.256,0.49019607843137253
149,145,117,366,9802101,52.5,0.21476510067114102,0.5843137254901961
169,166,133,367,11118213,55.0,0.21301775147928986,0.6627450980392157
107,94,78,368,7036494,33.10344827586209,0.27102803738317754,0.4196078431372549
62,59,59,369,4078395,0.0,0.04838709677419349,0.24313725490196078
58,53,54,370,3814710,348.00000000000006,0.08620689655172407,0.22745098039215686
70,88,87,371,4610135,176.66666666666669,0.20454545454545447,0.34509803921568627
56,57,62,372,3684670,229.99999999999997,0.0967741935483871,0.24313725490196078
58,59,65,373,3816257,231.4285714285714,0.10769230769230764,0.2549019607843137
58,59,64,374,3816256,229.99999999999997,0.09375,0.25098039215686274
56,53,55,375,3683639,319.99999999999994,0.053571428571428506,0.2196078431372549
50,50,50,376,3289650,0,0.0,0.19607843137254902
25,40,56,377,1648696,210.96774193548387,0.5535714285714286,0.2196078431372549
50,46,49,378,3288625,314.99999999999994,0.08,0.19607843137254902
13,27,41,379,858921,210.0,0.6829268292682927,0.1607843137254902
48,43,43,380,3156779,0.0,0.10416666666666659,0.18823529411764706
50,47,48,381,3288880,340.00000000000006,0.05999999999999993,0.19607843137254902
44,40,41,382,2893865,344.99999999999994,0.09090909090909091,0.17254901960784313
22,37,47,383,1451311,204.0,0.5319148936170213,0.1843137254901961
28,44,52,384,1846324,200.0,0.46153846153846156,0.20392156862745098
26,38,45,385,1713709,202.10526315789474,0.4222222222222223,0.17647058823529413
35,60,73,386,2309193,200.5263157894737,0.5205479452054794,0.28627450980392155
33,53,64,387,2176320,201.29032258064515,0.48437499999999994,0.25098039215686274
30,47,52,388,1978164,193.63636363636363,0.4230769230769231,0.20392156862745098
33,52,55,389,2176055,188.1818181818182,0.39999999999999997,0.21568627450980393
8,13,17,390,527633,206.66666666666666,0.5294117647058824,0.06666666666666667
8,12,14,391,527374,200.0,0.42857142857142855,0.054901960784313725
13,20,22,392,857110,193.33333333333334,0.4090909090909091,0.08627450980392157
7,9,34,393,461090,235.55555555555554,0.7941176470588235,0.13333333333333333
6,12,38,394,396326,228.75,0.8421052631578947,0.14901960784313725
31,35,47,395,2040623,225.0,0.34042553191489366,0.1843137254901961
17,26,43,396,1120811,219.23076923076923,0.6046511627906977,0.16862745098039217
11,20,31,397,726047,213.0,0.6451612903225806,0.12156862745098039
7,12,23,398,461847,221.25,0.6956521739130435,0.09019607843137255
19,25,40,399,1251624,222.85714285714286,0.525,0.1568627450980392
11,16,30,400,725022,224.21052631578948,0.6333333333333333,0.11764705882352941
10,14,26,401,658970,225.0,0.6153846153846154,0.10196078431372549
18,28,41,402,1186857,213.91304347826087,0.5609756097560976,0.1607843137254902
21,25,33,403,1382689,220.0,0.3636363636363637,0.12941176470588237
16,20,27,404,1053723,218.1818181818182,0.4074074074074074,0.10588235294117647
28,27,31,405,1841951,255.0,0.12903225806451613,0.12156862745098039
